id,name,location,brand,developer,status,opening_year,area_wan_sqm,floors,province,city,city_level,climate_zone,created_at,updated_at,geocode_query,longitude,latitude,geocode_score,geocode_address,geocode_status,geocode_error,geocode_provider,geocode_repaired,image_status,image_path,image_error,imagery_provider,imagery_size_px,imagery_radius_m,original_image_path,project_image_path,image_exists,image_width,image_height,image_mean,image_std,vegetation_ratio,water_blue_ratio,dark_roof_ratio,edge_density,center_non_green_ratio,largest_rect_ratio,quality_flags,quality_status
5404,上海港城新天地,上海市浦东新区茉莉路225号,,上海港城开发（集团）有限公司,已开业,2018,4.7,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区茉莉路225号,121.902511173734,30.892191347486,90,上海市浦东新区茉莉路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5404_上海港城新天地.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5404_上海港城新天地.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5404_上海港城新天地.jpg,1,1024,1024,87.470,37.678,0.504885,0.004933,0.184937,0.169240,0.584681,0.998048,,通过
5417,上海花木时光里,上海市浦东新区99弄|1号,保利,保利发展控股集团股份有限公司,已开业,2023,4.7,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区99弄|1号,121.5387401,31.221782599,82.5,上海市浦东新区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5417_上海花木时光里.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5417_上海花木时光里.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5417_上海花木时光里.jpg,1,1024,1024,106.981,48.193,0.362755,0.000664,0.187061,0.197121,0.867732,0.063714,,通过
5435,上海宝山旭辉U天地,上海市宝山区旭辉u天地,旭辉,旭辉控股（集团）有限公司,已开业,2019,4.6,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市宝山区旭辉u天地,121.4452993,31.4015684,80.95,上海市宝山区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5435_上海宝山旭辉U天地.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5435_上海宝山旭辉U天地.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5435_上海宝山旭辉U天地.jpg,1,1024,1024,85.376,48.823,0.460735,0.014874,0.190921,0.150351,0.525953,0.998048,,通过
5437,上海来福士广场,上海市黄浦区来福士广场,凯德,凯德置地（中国）投资有限公司,已开业,2004,4.6,7,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区来福士广场,121.472351895458,31.234720622647,100,来福士广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5437_上海来福士广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5437_上海来福士广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5437_上海来福士广场.jpg,1,1024,1024,97.675,59.163,0.208713,0.001822,0.346271,0.220790,0.778654,0.096107,,通过
5438,上海鹏欣星游城,上海市徐汇区天钥桥路580号,,上海鹏欣（集团）有限公司,已开业,2007,4.6,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区天钥桥路580号,121.437746622338,31.186949099035,100,上海市徐汇区徐家汇街道天钥桥路580号,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5438_上海鹏欣星游城.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5438_上海鹏欣星游城.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5438_上海鹏欣星游城.jpg,1,1024,1024,100.679,51.370,0.233831,0.000173,0.340477,0.143768,0.733514,0.009251,缺少大尺度矩形屋顶证据,通过
5440,上海临港宝龙广场,上海市浦东新区宝龙广场,宝龙,宝龙地产控股有限公司,已开业,2016,4.6,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区宝龙广场,121.5387401,31.221782599,84.6,上海市浦东新区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5440_上海临港宝龙广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5440_上海临港宝龙广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5440_上海临港宝龙广场.jpg,1,1024,1024,106.981,48.193,0.362755,0.000664,0.187061,0.197121,0.867732,0.063714,,通过
5445,上海汇融天地,上海市普陀区曹杨路555号汇融天地,,上海长进置业有限公司,已开业,2014,4.6,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市普陀区曹杨路555号汇融天地,121.404761573425,31.245697618369,83.44,上海市普陀区曹杨路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5445_上海汇融天地.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5445_上海汇融天地.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5445_上海汇融天地.jpg,1,1024,1024,104.918,52.743,0.096533,0.003730,0.420880,0.161303,0.969734,0.010514,缺少大尺度矩形屋顶证据,通过
5463,上海北外滩上实中心,上海市虹口区丹徒路/东大名路,,上海实业控股有限公司,已开业,2023,4.6,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市虹口区丹徒路/东大名路,121.498328918166,31.252145025771,91.92,上海市虹口区北外滩街道东大名路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5463_上海北外滩上实中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5463_上海北外滩上实中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5463_上海北外滩上实中心.jpg,1,1024,1024,115.420,56.691,0.134363,0.001133,0.294040,0.214763,0.915238,0.107142,,通过
5496,上海浦东嘉里城,上海市浦东新区花木路1378号,,嘉里建设有限公司,已开业,2012,4.5,2,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区花木路1378号,121.570251088193,31.217867639628,88.33,上海市浦东新区花木街道花木路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5496_上海浦东嘉里城.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5496_上海浦东嘉里城.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5496_上海浦东嘉里城.jpg,1,1024,1024,96.254,43.728,0.369386,0.001875,0.234745,0.202991,0.631201,0.937560,,通过
5518,上海诺亚新天地,上海市宝山区诺亚新天地,,上海淞银投资管理有限公司,已开业,2014,4.5,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市宝山区诺亚新天地,121.4452993,31.4015684,80.91,上海市宝山区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5518_上海诺亚新天地.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5518_上海诺亚新天地.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5518_上海诺亚新天地.jpg,1,1024,1024,85.376,48.823,0.460735,0.014874,0.190921,0.150351,0.525953,0.998048,,通过
5564,上海Park,上海市浦东新区park,,上海新荣阳投资控股(集团)有限公司,已开业,2023,4.5,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区park,121.60764268672,31.279264089996,98.97,"Park Rd, Jinqiao Town, Pudong Xin District, Shanghai City",ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5564_上海Park.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5564_上海Park.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5564_上海Park.jpg,1,1024,1024,112.920,55.230,0.187792,0.062192,0.273533,0.173991,0.742224,0.998048,,通过
5594,上海A.F.A,上海市长宁区淮海西路570号,,融侨集团股份有限公司,已开业,2024,,,上海市,上海市,1,"夏热冬冷A区,夏热冬冷A区",2026-06-11 05:49:09,2026-06-11 05:49:09,上海市长宁区淮海西路570号,121.419482036223,31.200969634206,100,上海市长宁区新华路街道淮海西路570号,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5594_上海A.F.A.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5594_上海A.F.A.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5594_上海A.F.A.jpg,1,1024,1024,108.369,51.538,0.101990,0.002452,0.402422,0.146435,0.997770,0.049826,,通过
5603,上海光明·koko都乐汇,上海市金山区龙皓路,,光明房地产集团股份有限公司,已开业,2017,4.4,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市金山区龙皓路,121.330077610903,30.755403259744,100,上海市金山区龙皓路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5603_上海光明·koko都乐汇.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5603_上海光明·koko都乐汇.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5603_上海光明·koko都乐汇.jpg,1,1024,1024,105.221,47.537,0.278978,0.000174,0.198821,0.217602,0.767654,0.998048,,通过
5666,上海凌云壹街坊,上海市徐汇区上中西路280号,,上海城宇滨江置业有限公司,已开业,2015,4.2,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区上中西路280号,121.411630414944,31.132527729097,90,上海市徐汇区凌云路街道上中西路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5666_上海凌云壹街坊.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5666_上海凌云壹街坊.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5666_上海凌云壹街坊.jpg,1,1024,1024,94.026,48.180,0.351480,0.001745,0.277031,0.189453,0.565193,0.998048,,通过
5685,上海金桥大拇指广场,上海市浦东新区大拇指广场,,上海证大置业有限公司,已开业,2017,4.2,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区大拇指广场,121.555431542845,31.229197898786,100,大拇指广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5685_上海金桥大拇指广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5685_上海金桥大拇指广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5685_上海金桥大拇指广场.jpg,1,1024,1024,103.390,47.348,0.284792,0.006058,0.257772,0.216064,0.942486,0.998048,,通过
5692,上海嘉定TSF,上海市嘉定区白银路保利国际广场,,上海辉界实业有限公司,已开业,2023,4.2,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市嘉定区白银路保利国际广场,121.243824969901,31.349574412662,86,上海市嘉定区白银路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5692_上海嘉定TSF.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5692_上海嘉定TSF.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5692_上海嘉定TSF.jpg,1,1024,1024,114.573,45.614,0.199838,0.000244,0.176394,0.233855,0.791811,0.998048,,通过
5694,上海宝龙·旭辉广场,上海市杨浦区隆昌路|630,旭辉,旭辉控股（集团）有限公司,已开业,2021,4.2,2,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市杨浦区隆昌路|630,121.536030515848,31.280832131363,91.25,上海市杨浦区定海路街道隆昌路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5694_上海宝龙·旭辉广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5694_上海宝龙·旭辉广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5694_上海宝龙·旭辉广场.jpg,1,1024,1024,106.201,60.135,0.183410,0.012949,0.319190,0.184901,0.811312,0.096645,,通过
5700,上海新环广场,上海市浦东新区上海新环广场,,上海松郡实业有限公司,已开业,2021,4.1,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区上海新环广场,121.5387401,31.221782599,86.82,上海市浦东新区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5700_上海新环广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5700_上海新环广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5700_上海新环广场.jpg,1,1024,1024,106.981,48.193,0.362755,0.000664,0.187061,0.197121,0.867732,0.063714,,通过
5708,上海南翔五彩城,上海市嘉定区南翔五彩城,华润,华润置地有限公司,已开业,2015,4.1,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市嘉定区南翔五彩城,121.3268011,31.2973216,83.91,南翔,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5708_上海南翔五彩城.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5708_上海南翔五彩城.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5708_上海南翔五彩城.jpg,1,1024,1024,103.028,44.982,0.200394,0.006874,0.314064,0.233448,0.840376,0.295609,,通过
5713,上海世博B项目,上海市浦东新区,华润,华润置地有限公司,已开业,2025,4.1,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区,121.5387401,31.221782599,100,上海市浦东新区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5713_上海世博B项目.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5713_上海世博B项目.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5713_上海世博B项目.jpg,1,1024,1024,106.981,48.193,0.362755,0.000664,0.187061,0.197121,0.867732,0.063714,,通过
5760,上海吴泾满天星生活广场,上海市闵行区满天星生活广场,,上海泾绣投资发展有限公司,已开业,2017,4.0,2,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区满天星生活广场,121.53765366747,31.044289614317,100,满天星生活广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5760_上海吴泾满天星生活广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5760_上海吴泾满天星生活广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5760_上海吴泾满天星生活广场.jpg,1,1024,1024,112.132,48.516,0.171517,0.020091,0.235752,0.121613,0.934858,0.998048,,通过
5819,上海奉贤宝龙广场,上海市奉贤区航南公路5639号,宝龙,宝龙地产控股有限公司,已开业,2016,4.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市奉贤区航南公路5639号,121.45872805038,30.933191204627,88.33,上海市奉贤区航南公路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5819_上海奉贤宝龙广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5819_上海奉贤宝龙广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5819_上海奉贤宝龙广场.jpg,1,1024,1024,115.338,40.715,0.079298,0.013264,0.242270,0.158049,0.964832,0.998048,,通过
5822,上海恒基名人购物中心,上海市黄浦区恒基名人购物中心,,恒基兆业地产有限公司,已开业,2012,4.0,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区恒基名人购物中心,121.479661032814,31.239829999698,100,恒基名人购物中心,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5822_上海恒基名人购物中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5822_上海恒基名人购物中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5822_上海恒基名人购物中心.jpg,1,1024,1024,96.632,54.271,0.126129,0.007716,0.446749,0.224850,0.824559,0.157107,,通过
5840,上海香港名都,上海市黄浦区河南南路489号,,上海新达利房地产发展有限公司,已开业,2011,4.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区河南南路489号,121.487887361031,31.218293951901,90,上海市黄浦区老西门街道河南南路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5840_上海香港名都.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5840_上海香港名都.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5840_上海香港名都.jpg,1,1024,1024,103.935,47.150,0.129801,0.009803,0.351610,0.230990,0.868903,0.124966,,通过
5844,上海K11,上海市黄浦区淮海中路300号,K11,新世界发展有限公司,已开业,2013,4.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区淮海中路300号,121.469693809389,31.225073204133,100,上海市黄浦区淮海中路街道淮海中路300号,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5844_上海K11.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5844_上海K11.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5844_上海K11.jpg,1,1024,1024,81.074,52.617,0.281341,0.013968,0.390466,0.216496,0.682325,0.039502,,通过
5852,上海飞航广场,上海市松江区玉树路2559号,,上海永航置业有限公司,已开业,2016,4.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市松江区玉树路2559号,121.204480764394,31.011503825874,100,上海市松江区玉树路2559号,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5852_上海飞航广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5852_上海飞航广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5852_上海飞航广场.jpg,1,1024,1024,130.962,63.442,0.130884,0.042842,0.201686,0.170665,0.892702,0.381784,,通过
5854,上海龙阳广场,上海市浦东新区龙阳广场,,上海金贵缘投资管理有限公司,已开业,2014,4.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区龙阳广场,121.5387401,31.221782599,84.6,上海市浦东新区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5854_上海龙阳广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5854_上海龙阳广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5854_上海龙阳广场.jpg,1,1024,1024,106.981,48.193,0.362755,0.000664,0.187061,0.197121,0.867732,0.063714,,通过
5855,上海吴泾宝龙广场,上海市闵行区剑川路438号,宝龙,宝龙地产控股有限公司,已开业,2017,4.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区剑川路438号,121.393083665976,31.02206014884,89.23,上海市闵行区剑川路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5855_上海吴泾宝龙广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5855_上海吴泾宝龙广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5855_上海吴泾宝龙广场.jpg,1,1024,1024,101.841,45.233,0.488399,0.004041,0.128755,0.188766,0.575756,0.811707,,通过
5860,上海九亭旭辉U天地,上海市松江区旭辉九亭u天地,旭辉,旭辉控股（集团）有限公司,已开业,2017,4.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市松江区旭辉九亭u天地,121.320320385044,31.141558179324,90.92,九亭U天地,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5860_上海九亭旭辉U天地.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5860_上海九亭旭辉U天地.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5860_上海九亭旭辉U天地.jpg,1,1024,1024,104.705,53.223,0.279299,0.000342,0.227726,0.222143,0.812728,0.998048,,通过
5869,上海白丽生活广场,上海市普陀区白丽生活广场,,上海安居房产开发有限责任公司,已开业,2010,4.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市普陀区白丽生活广场,121.324107144603,31.289496099637,80.33,广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5869_上海白丽生活广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5869_上海白丽生活广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5869_上海白丽生活广场.jpg,1,1024,1024,106.917,50.129,0.257722,0.018451,0.236505,0.227050,0.809769,0.998048,,通过
5873,上海乐尚天地生活广场,上海市松江区乐尚天地生活广场,,杭州开元物产集团有限公司,已开业,2017,4.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市松江区乐尚天地生活广场,121.225687772389,31.056694935544,83.04,生活广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5873_上海乐尚天地生活广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5873_上海乐尚天地生活广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5873_上海乐尚天地生活广场.jpg,1,1024,1024,106.987,55.526,0.350259,0.004106,0.137658,0.148504,0.791656,0.024636,,通过
5899,上海君欣时代广场,上海市杨浦区控江路1777号,,上海临港经济发展（集团）有限公司,已开业,2018,4.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市杨浦区控江路1777号,121.531355105689,31.284683150743,87.5,上海市杨浦区长白新村街道控江路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5899_上海君欣时代广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5899_上海君欣时代广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5899_上海君欣时代广场.jpg,1,1024,1024,82.128,58.175,0.455372,0.004375,0.226361,0.220581,0.522737,0.108934,,通过
5905,大上海时代广场,上海市黄浦区淮海中路99号,九龙仓,九龙仓集团有限公司,已开业,2014,4.0,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区淮海中路99号,121.471454372162,31.225797811995,91.92,上海市黄浦区淮海中路街道淮海中路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5905_大上海时代广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5905_大上海时代广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5905_大上海时代广场.jpg,1,1024,1024,82.025,54.928,0.415342,0.001205,0.265622,0.206174,0.755543,0.019926,,通过
5909,上海浦东新大陆广场,上海市浦东新区南泉北路528号,,新大陆发展（上海）有限公司,已开业,1997,4.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区南泉北路528号,121.514971275588,31.231935318202,100,上海市浦东新区陆家嘴街道南泉北路528号,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5909_上海浦东新大陆广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5909_上海浦东新大陆广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5909_上海浦东新大陆广场.jpg,1,1024,1024,91.709,55.830,0.183746,0.022671,0.431465,0.204758,0.833340,0.694644,,通过
5916,上海南桥新城传悦坊,上海市奉贤区南奉公路,,上海上报资产管理有限公司,已开业,2022,4.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市奉贤区南奉公路,121.577140374662,30.926091498166,100,上海市奉贤区南奉公路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5916_上海南桥新城传悦坊.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5916_上海南桥新城传悦坊.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5916_上海南桥新城传悦坊.jpg,1,1024,1024,93.400,30.824,0.086117,0.031960,0.529750,0.081746,0.910510,0.107813,,通过
